Link,Tags,Job Title,Company,Location,Job Type,Job Description
https://startup.jobs/full-stack-developer-one-man-army-hoo-koo-e-koo-4421559,"Developer,Full Stack",Full Stack Developer / One-Man Army,HOO KOO E KOO ,,Contractor,"

We are seeking an experienced full stack developer with a passion for building creative applications, games, outstanding user experiences, and webpages. We are looking for someone who loves to tinker and experiment with new technologies, seeing their creations come to life and being used by people. We are particularly interested in someone who wants to integrate AI into both their workflow and products, able to integrate multiple services and make them work seamlessly.
Requirements
 Expert proficiency in JSTS Expert proficiency in ReactNextJSAstro Expert proficiency in React Native or Flutter Mastery of styled-componentscssscss modules and Tailwind Experience working with external tools and libraries like Airtable, Supabase, Auth0 Ability to deploy scalable backends to the cloud Experience using Docker Proficiency in SQL and NoSQL databases Postgres, MySQL, Mongo Ability to work independently and deliver projects on time Flexibility and creativity in problem-solving Openness and eagerness to try out and integrate AI into your workflow Experience with working with OpenAI APIs or other AI platforms Familiarity with Langchain or similar Understanding and experience with using LLMs and Copilot during development 
Benefits
 Freelance opportunity with a contract for 6 months Flexible hours and time zones Company retreats Carbon offsetting program and more. 

"
https://startup.jobs/full-stack-engineer-neo4j-aura-neo4j-2-4420765,"Engineer,Full Stack",Full Stack Engineer Neo4j Aura,Neo4j ,"Malmö, Sweden",,"


About Neo4j

Neo4j is the worlds leading graph data platform, and is one of the 20 most popular databases in the world, and the leader in the rapidly emerging Graph Database category. Were building the technology that enables connected data to solve the worlds most pressing problems. 
In fact, 75 of the worlds Fortune 100 companies use Neo4j for their mission critical applications. Were building the technology that enables connected data to solve the worlds most pressing problems, such as helping to cure cancers, address diabetes, and get humans to Mars. Were proud to fight fraud, crush pandemics, and even help journalists uncover the truth. 
Find out more at neo4j.com and follow us at Neo4j.   

 
Our Vision 

At Neo4j, we have always strived to help the world make sense of data.  
As business, society and knowledge become increasingly connected, our technology promotes innovation by helping organizations to find and understand data relationships. We created, drive and lead the graph database category, and were disrupting how organizations leverage their data to innovate and stay competitive.


The Team
We are looking for full-stack engineers who are fluent in front-end technologies, but who are also confident to work on the server-side part of the stack. Relevant server-side experience includes the design and development of HTTP APIs, implementation of data persistence logic, and integration with third-party services.
The Role
This role will see you build key pieces of technology infrastructure that will be used by thousands of users all around the world. The experience of developing these applications is quite different from developing a typical website or e-commerce application. Youll be creating technical infrastructure that must scale and adapt to the diverse needs of all users. If youre interested in going to a deeper level of technical detail, this could be the role to gain that knowledge and explore new and challenging technologies beyond what youll find in a typical end-user application.
Production experience with several of the technologies we use is desirable but not essential. You should have strong JavascriptTypescript skills. Our services layer is Python - based, so you should know Python well, or be interested in picking it up.
Our engineers work in both our Malm and London offices and most teams are split across the two, so you must be comfortable working as part of a distributed team. We use extensive automated testing, so proficiency with a range of approaches from unit testing up to full-stack integration testing will be helpful.
The technologies we use most are

JavaScriptTypeScript and React in the Browser
Python, Docker, and Kubernetes on the server
GCP, AWS, and Azure


Why Join Neo4j?

Neo4j is, without question, the most popular graph database in the world. We have customers in every industry across the globe, and our products are a proven productmarket fit. Joining our team is an opportunity to shape the future of data and analytics. Below are just a few exciting facts about Neo4j. 

Neo4j is one of the fastest scaling technology companies in this industry. Well over 100M ARR and still rapidly growing.
Raised biggest round of funding in all of database history 325M Series F.
Backed by world class investors like Google Ventures GV, Neo4j has raised over 582M in funding and is currently valued at 2Bn. This  puts them among the most well-funded database companies in history.

75 of Fortune 100 use Neo4j with more than 800 enterprise customers including Comcast, eBay, Adobe, Lyft, UBS, IBM, Volvo Cars and many more.

Emil Eifrem CEO has built an amazing culture that prides itself on relationships, inclusiveness, innovation and customer success.
Countless awards in the industry. Massive Enterprises and individual developers data scientists love Neo4j. Strong sense of community and ecosystem is built around the platform.
A recent Forrester Total Economic Impact Study pegged Neo4j as delivering 417 ROI to customers.

We encourage you to apply even if you dont 100 fit the qualifications above. Why? Because we are committed to building an environment that fosters belonging, which means valuing intellectually honest discussions and being receptive to new ideas and perspectives. 
One of our central objectives is to provide an inclusive, diverse, and equitable workplace for everyone to develop their potential and have a positive, career-defining experience.  

Neo4j Values

Neo4j is a Silicon Valley company with a Swedish soul. We foster collaboration and each of us is empowered to contribute and put our innovative stamp on projects. We hire candidates who reflect the following Neo4j core values
we-VALUE-relationshipswe-FOCUSON-UserSuccesswe-THRIVEIN-Culture type Open, Inclusivewe-ASSUME-Intent directionPositivewe-WELCOME-Discussions nature IntellectuallyHonestwe-DELIVERON-ourCommitments 
Neo4j is committed to protecting and respecting your privacy. Please read the privacy notice regarding Neo4js recruitment process to understand how we will handle the personal data that you provide. 
More information at www.neo4j.com.



"
https://startup.jobs/full-stack-lead-engineer-stitchfix-4420291,"Engineer,Full Stack",Full Stack Lead Engineer,Stitch Fix ,,,"

Full Stack Lead Engineer Remote, USA
At Stitch Fix, we are transforming the way you find what you love. We believe in combining the personalized insights of humans with the data-driven insights of technology. This is how we aim to personalize your style journey, saving you time to look great today while adapting to your changing style and needs over time.
ABOUT THE TEAM
Stitch Fixs Vendor Buying Data team is looking for a bright, kind, and motivated Lead Software Engineer. Our team is responsible for product data and merchandise workflows that are critical to the success of our business. We are a platform team with many consumers, from Merchandising to Finance and Engineering to Data Science.
We operate in an agile-inspired manner across multiple time zones. We build modern software with modern techniques like TDD, continuous delivery, DevOps, and service-oriented architecture. We focus on high-value products that solve clearly identified problems but are designed in a sustainable way and deliver long-term value. We love building relationships that enable everyone to learn and ask questions. With a strong focus on growth and personal development, Stitch Fix is the ideal place to develop your skills in an environment that is built on mutual trust and respect.
ABOUT THE ROLE
As a Lead Engineer on our team, youll help us evolve our systems and data models to scale and support the future of inventory purchase processes here at Stitch Fix. Youll collaborate with our merchandise users, product managers, finance  IT, data engineers, and data scientists to design, plan, and implement holistic technical solutions for our prioritized business and technical initiatives. By using data analysis and empirical evidence, you can frame business problems  and drive right-sized solutions for our users.
Other responsibilities include

Operate as an engaged member of the engineering team - leading meetings, attending sprint ceremonies, providing input on technical design documents  project plans, pairing with other engineers to work toward a solution, etc 
Proactively communicate status updates or changes to the scope or timeline of projects to stakeholders and leadership
Provide technical leadership, mentorship, pairing opportunities, timely feedback, and code reviews to encourage the growth of others
Help prioritize the teams technical backlog
Participate in on-call support rotations and improve the on-call experience for others
Write and review code in Ruby, JavaScript, and CSS used in applications built in React or Rails

YOU ARE EXCITED ABOUT THIS OPPORTUNITY BECAUSE

You will build features that delight our internal users
You will proactively collaborate with product, design, finance, algorithms, and merchandising to help set project scope, align stakeholders, and manage risks.
You will chart a clear path for your team to implement by your side
You iterate on agile-inspired processes to help build better software as a cohesive team
You are passionate about guiding and supporting others growth through various approaches such as mentoring, pairing, constructive feedback, and code reviews.
You will shape and build out a system that integrates across engineering, finance, and algorithms teams
You design systems with quality, reliability, and observability in mind

WE ARE EXCITED ABOUT YOU BECAUSE 

You have 5 years of hands-on experience with building and maintaining modern web stacks at scalesuch as Javascript, Node, React, Ruby on Rails, Postgres, Redis, Kafka, Sidekiq
5 years experience in Ruby on Rails 
2 years of experience in technical leadership - including driving technical decisions and guiding broader project goals


You practice curiosity and kindness
You take initiative and operate with accountability
You balance between building right and building practically all in the service of the customer
You thrive in collaborative teams and have experience working with distributed and remote teams
You lead technical design discussions and remove blockers
You mentor and influence others by modeling how to deliver consistent, sustainable results
You actively invest in the professional development and career growth of your teammates and peers
You are motivated by solving challenging problems and navigating ambiguity.
You have strong written and verbal communication skills.
Experience with schema design, distributed systems integration, building low latency, performant APIs, messaging, and master data management is a plus.

ABOUT THE TECHNOLOGY
Includes but is not limited to the following

Ruby on Rails
GraphQL and Postgres
Redis
Sidekiq
Node.js
React, JavaScript, TypeScript
Kafka
AWS services such as S3

YOULL LOVE WORKING AT STITCH FIX BECAUSE WE


Are a successful, vibrant, and transformational company.

Are a technologically and data-driven business.
Are at the forefront of tech and fashion, redefining shopping for the next generation.
Are passionate about our clients and livebreathe the client experience.
Get to be creative every day.
Have a smart, experienced, and diverse leadership team that wants to do it right  is open to new ideas.
Believe in autonomy and taking initiative.
Embody a remote-first culture.
Offer transparent, equitable, and competitive compensation based on your level to help eliminate bias in salaries, as well as equity and comprehensive health benefits.
Are serious about our commitment to life-work balance, and have generous parental leave policies.

ABOUT STITCH FIX
Were changing the industry and bringing personal styling to every body. We believe in a service and a workplace where you can show up as your best, most authentic self. The Stitch Fix experience is not merely curatedits truly personalized to each client we style. We are changing the way people find what they love. Were disrupting the future of retail with the precision of data science by combining it with human instinct to find pieces that fit our clients unique style. This novel juxtaposition attracts a highly diverse group of talented people who are both thinkers and doers. This results in a simple, yet powerful offering to our customers and a successful, growing business serving millions of men, women and kids throughout the US and UK. We believe we are only scratching the surface and are looking for incredible people like you to help us boldly create our future. 

Compensation and BenefitsOur anticipated compensation reflects the cost of labor across several US geographic markets, and the range below indicates the low end of the lowest-compensated market to the high end of the highest-compensated market. This position is eligible for new hire and ongoing grants of restricted stock units depending on employee and company performance. In addition, the position is eligible for medical, dental, vision, and other benefits. Applicants should apply via our internal or external careers site.
Salary Range

156,000166,000 USD



This link leads to the machine readable files that are made available in response to the federal Transparency in Coverage Rule and includes negotiated service rates and out-of-network allowed amounts between health plans and healthcare providers. The machine-readable files are formatted to allow researchers, regulators, and application developers to more easily access and analyze data.
Please review Stitch Fixs US Applicant Privacy Policy and Notice at Collection here httpsstitchfix.comcareersworkforce-applicant-privacy-policy


"
https://startup.jobs/full-stack-web-developer-citymapper-via-4419726,Developer,Full-Stack Web Developer (Citymapper),Via ,"London, United Kingdom",,"

At Citymapper by Via, were on a mission to help make cities easier to navigate. Our app helps millions of people around the world make the best decision on how they want to travel. Whether its on foot or by bicycle, above ground or underground, or a combination of modes, our real-time data ensures that users have the most accurate and up-to-date information available.
Were looking for an incredible Full-Stack Web Developer to help develop our products and bring the joy of the web to our other teams. If youve got strong React experience and a friendly attitude, get in touch.
What Youll Do

Help us develop our web application for consumers, our tooling for agencies, and our extensive suite of internal tools we use to power Citymapper
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Code, test, review, and ship back-end and front-end multiple times a week
Provide your expertise to help guide us through all of the decisions that go into building great products
Work with data scientists, analyst, developers, designers and product managers to improve our software

Who You Are

You should have a strong understanding of best practices of web development and impressive front-end skills ES6, JS.
Technologies React, Node, Typescript, GraphQL a plus, MUI a plus and of course other better tools that we dont even know about yet come and tell us!
Commercial web development experience of at least 1 year
Experience working in cross-functional teams
Experience working with maps and GeoJSON a plus but you already knew that
Self-directed and driven
Have the ability to articulate super-nerdy ideas to people who dont have computer science degrees
Take pride in the work you do


Citymapper is an innovative journey planning and transportation technology company that has transformed the way that millions of users navigate their cities. Powered by real-time transport information and best-in-class technology, our app recommends routes across multiple modes of transport, including metros, buses, trams, bikes, scooters, and taxis so users find the most efficient, affordable, and convenient way to reach their destination.
In March 2023, Citymapper was acquired by Via, the leader in TransitTech. The integration of Citymapper into Vias software platform creates a unified solution for cities, transit agencies, and riders that encourages public transit usage and reduces the need for private vehicles.
We are dedicated to building a diverse, inclusive and authentic workplace. If youre excited about this role but your past experience doesnt align perfectly with every qualification in the job description, we encourage you to apply anyways. You may be just the right candidate for this or other roles. All backgrounds, identities, and voices are welcomed and celebrated at Citymapper by Via.
Ready to join the ride? 
We are an equal opportunity employer.


"
https://startup.jobs/full-stack-engineer-nodejs-ruby-react-persado-2-4419137,"Engineer,React,Javascript,Full Stack,Node JS,Ruby,Developer",Full Stack Engineer (Node.js/Ruby - React),Persado ,"Athens, Greece",Full-Time,"

Who We Are
Persado provides the only Motivation AI platform that generates personalized communications at scale, inspiring each individual to engage and act. Many of the worlds largest brands, including Ally Bank, Dropbox, JPMorgan Chase, Marks  Spencer, and Verizon, rely on Persado to generate hyper-personalized communications. Persados generative AI is trained on more than 100 billion digital business language impressions across industries, enabling marketers to motivate customers and drive significant business value.
As an employer, Persado is committed to creating a place where everyones unique perspective is valued. We understand that our team members and our inclusive culture are what make Persado special. Persado is proud to be named on Fast Companys Worlds Most Innovative Companies list in 2020, Built Ins Best Places To Work in 2021  2022, and Comparablys Best HR Team in 2022.
What We Are Looking For
We are looking for a Full-stack Engineer to join our dynamic Engineering team!
What You Will Work On
 Work with fun, diverse and like-minded developers. Collaborate closely with our Product, Data Science, and Design teams to develop thoughtful, well-researched features. Our developers have lots of product ownership and play a big role in shaping the future of our products. Solve challenging technical problems and work with complex data. Partner with our QA and SRE teams to guarantee our applications are happy and healthy. Mentor our junior engineers but also keep learning a ton and grow. Participate in internal meetups on all kinds of software engineering topics. Have the opportunity to subscribe to quite a few online resources, technical books and online courses. Have a structured career development path - check out our Engineering Job Ladder at httpspersado.github.io20191217engineering-j...  
What You Bring
We are looking for a Full Stack Engineer with at least three 3 years of experience on large scale frontend projects
For the front end
 Experience with Typescript and its concepts. Experience with React, state management, form builders, context etc. Knowledge of or experience with Micro-frontends is considered a plus. Good understanding of the Browser and of Web is required. Unit testing 
For the back end
 Experience with backend solutions of any stack is required Ruby  NodeJs stacks preferred for obvious reasons Experience with relational databases is needed 
Overall
 Working experience on Reacting Willing to write Typescript Working with backend services Willing to work with ruby as the backend Working on both front and back end 
What We Offer
Achieve your life goals and work goals at Persado.
 Persados hybrid working model empowers both remote and in-office work equitably! Competitive and equitable compensation. Generous benefits packages globally. 401k matching USA; Pension Scheme Certain EU locations to prepare for your future. We encourage professional growth through our dedicated enablement and training teams, as well as on demand tools and resources. Employee Enrichment Fund to pursue a passion or upgrade your home office! Structured onboarding program to ensure a confident start and long-term success for new hires! Strong emphasis on career development and mobility, continuous feedback loops and performance management. Flexible time off to support work-life harmony including Summer Fridays. PersadoCares! 2 paid Volunteer days per year and a charitable donation match. Robust Diversity, Inclusion and Belonging initiatives; culture month celebrations, monthly diverse speaker series, commitment to bias-free recruitment, ERGs culture, mindsmatter, parents, women, green, pride and growing! Recognition, Rewards and Ideas to Action programs to recognize the contributions and impact of Persadoans across the globe!  
Valuing diversity at Persado means recognizing and respecting human differences and similarities. Persado is committed to diversity with respect to all aspects of employment. All decisions regarding recruitment, hiring, promotion, compensation, employee training and development, and all other terms and conditions of employment, will be made without regard to race, religious beliefs, color, gender identity, sexual orientation, marital status, physical and mental disability, age, ancestry, or place of origin.
Kindly submit your CV In English
LI-VA1 LI-remote

"
https://startup.jobs/full-stack-php-developer-contract-extreme-reach-4418347,"Developer,Full Stack,PHP",Full Stack PHP Developer (contract),Extreme Reach ,"London, United Kingdom",Contractor,"

Slate is a media library and presentation tool for the advertising and film production industry. Youll be a key part of a small cross-functional team, and involved in feature ideation and scoping. Youll work closely with a PM and designer to bring features to life, always keeping the customers needs in mind.
 Job Responsibilities
 Build out reporting tools for video engagement Integrate Slate with sister products to build joined up video workflows - creating storyboards, video trimming etc Migrate old features to newer more flexible versions of themselves Work on existing features to aid retention campaigns, build new features and bug fixes, part of the role involves supporting CS to resolve client queries Other duties as assigned 
Requirements
 Five years PHP product development experience React SQL MySQL Typescript  Javascript Experience with Symfony Framework including legacy versions Git Strong ability to prioritize, delegate and multitask in a fast-paced environment Exceptional eye for detail in addition to negotiation, analytical, organizational, and writtenverbal communication skills 
Preferred Skills include 
 GraphQL and Relay Experience with AWS environments ECS, Batch, S3, Cloudfront, Lambda  Elastic Search GitLab, Pipelines, Devops experience Docker Experience with Event Sourcing Experience with online video 

"
https://startup.jobs/full-stack-web-engineer-houston-landing-4409498,"Engineer,Full Stack",Full Stack Web Engineer,Houston Landing ,"Houston, United States",Full-Time,"

The Houston Landing is growing our team of passionate people on a mission to advance democracy in our communities and strengthen the lives of all Houstonians one story at a time. Houston Landing is launching as an independent, nonprofit digital news operation that will cover a broad range of topics serving the Greater Houston community. Houston Landing is initially supported by a coalition of three of Houstons leading philanthropies including Arnold Ventures, The Houston Endowment, and the Kinder Foundation.
We are seeking a dedicated full-stack developer who is experienced in both front-end and back-end programming. You will be tasked with taking website template files from a designer and creating fully functional websites from them, including developing all of the necessary functionality. Responsibilities include ensuring all relevant website functionality works as expected and that the website displays well on a range of screen resolutions, from mobile to desktop.
As a full-stack developer, you will work as part of a team to implement new features, as well as make modifications and fix bugs in existing code. Your duties will include implementing design layouts, writing code to power the underlying functionality of the website, and developing tests for the code you write. This role reports to the Chief Product Officer, and is based in Houston. 
Requirements
What youll do
 Architect software solutions to fulfill project requirements either by using plugins or by writing custom code Implement layouts for new and existing web pages from designs developed by a web designer Create and maintain database designs for data storage and processing Maintain legacy code written by other developers, including bug fixes Integrate external software libraries and APIs into existing projects  
Who you are
 Bachelors degree in computer science, engineering, or a related technical field Excellent knowledge of front-end web programming languages, such as HTML, CSS, JavaScript, and AngularJS, with ability to render server-side and client-side content Excellent knowledge of one or more back-end programming languages PHP, Java, jQuery, C Wordpress experience required Familiarity with common programming design patterns and best practices Experience with common web development tools and services, such as version control software, package managers, and CICD pipelines Excellent written and verbal communication skills Strong attention to detail and problem-solving skills 4-8 years of experience 
Benefits
Our Values
EXCELLENCE We wake up every day with the intent to be the best at what we do. We hustle. We have grit. When we make mistakes, well learn from them.
INCLUSION We arent all the same, and those differences are what make us better. Well respect each persons uniqueness. Perspective, context and life experiences help us to tell the story.
AMBITION We will be bold and creative, open to all ideas big or small. We really mean it.
FUN We are not making widgets, although there is nothing wrong with widgets. We tell stories and stories are often fun, so we believe in having lots of fun.
COLLABORATION We are all in this together. We may not always agree, but we will listen to each other and communicate candidly and respectfully.
Benefits
 Compensation commensurate with experience- 140,000 401k Healthcare 100 premium paid for employee and 50 for dependents 20 vacation days Ten personalsick days Generous paid parental leave Hybrid work policy initially we all work together to build culture Stipend for development  learning 
Were committed to building an inclusive organization that represents the people and communities we serve. We encourage members of traditionally underrepresented communities to apply, including women, people of color, veterans, LGBTQ people and people with disabilities.

"
https://startup.jobs/full-stack-engineer-react-native-c-regrow-ag-inc-4409352,"C,Engineer,Full Stack,React",Full Stack Engineer (React Native / C#),Regrow Ag Inc. ,,,"

Full Stack Engineer - Australia 

Team Engineering

Location Remote Australia 

Who we are

We are a climate tech company committed to reversing climate change. How do we reach this lofty goal? By disrupting the agriculture industry!

Founded by globally-recognized innovators in science and ag technology, Regrow is unlocking the power and profitability of resilient agriculture across the supply chain  from growers to global food brands. Regrow combines best-in-class agronomy, soil and carbon modeling, and innovative data collection to deliver customized, site-specific and scalable solutions to the agrifood industry.

Our customers are frontrunners in agrifood and agtech, ranging from global market operators, project developers, global food brands, and independent farmers. We help partners measure their impact on the environment, model and implement changes that will be environmentally and financially sustainable, and track partners progress against sustainability goals. 

Were backed by leading investors, such as Microsofts Venture Fund, Cargill, The Grantham Environmental Trust NCO, AJAX Strategies and more, all of whom believe in our vision to change the world through resilient agriculture.

Our Mission

Agriculture has the power to reverse climate change. We believe science and technology can help us get there. 
Our goal is to use farmland to cool the earth. We are currently monitoring 150 million acres of land in over 45 countries. This year alone, with just one project, our carbon emissions reductions are equivalent to taking 17,000 cars off the road! We are already on our way to a more sustainable planet.

Job Summary

Regrow is looking for a full stack engineer with mobile experience to contribute to the development of the ProductionWise Farm Management System. In this role you will be responsible for working on both the React Native mobile app deployed on both iOS and Android and the underlying back-end. The ideal candidate will have experience in C, React Native, and mobile application development. Additional experience with Azure would be well regarded. Equivalent experience with similar backend technologies and cloud platforms will be considered. For example, AWS and Java. 

This role reports to the Director of Engineering. Your colleagues will be the ProductionWise engineering and ProductionWise Customer Success team. 

This role is fully remote. 

 
What You Will Do

Collaborate with the development, product and customer success team to design, develop and deploy new features for ProductionWise FMS. This will include both the web app C and the mobile app React Native on iOS and Android
Participate in code reviews, testing, and debugging of the system
Maintain the existing codebase, including resolving customer issues and performance optimisations. 
Contribute to the continuous improvement of software development processes and methodologies

Your Background

Proficiency in React Native and mobile application development iOS and Android
Experience delivering applications to both the Apple Store and Google Play
Proficiency with back-end and web-app development in C. Equivalent transferable experience in other languages such as Java or Kotlin will be considered.
Experience with REST APIs, SQL databases, and cloud computing platforms such as Azure or AWS.
Strong problem-solving skills and attention to detail
Excellent written and verbal communication skills
Ability to work collaboratively in a team environment

Who You Are

You are passionate about the quality of code; its readability, documentation, and maintainability.
You communicate clearly and concisely.
You work hard to understand the underlying purpose of each assignment
You are always looking for new technologies to explore and new ways to improve processes prioritizing the right improvements at the right time.
You welcome every opportunity to teach or learn from others.
We value diversity! At Regrow, we know a diverse and inclusive team not only makes our products better but our planet better. We have employees across 9 countries and three continents, and were committed to expanding our base of knowledge and experience.


Envision Yourself Here

Does this sound like your dream job? If so, go ahead and apply for the position and well be in touch. We appreciate your interest in Regrow. 

While it may go without saying once you see the diversity on our current team, we encourage diversity on our team at all levels of the company. We are committed to fostering a diverse, inclusive environment and to encourage these values in everyone on our team. We provide an environment of mutual respect where opportunities are available without regard to race, color, religion, sex, pregnancy including childbirth, lactation and related medical conditions, national origin, age, physical and mental disability, marital status, sexual orientation, gender identity, gender expression, genetic information including characteristics and testing, military and veteran status, and any other characteristic protected by applicable law. We believe that diversity and inclusion for people from all walks of life is key to our success as a company. 



"
https://startup.jobs/full-stack-engineer-collaboration-craftco-4406242,"Engineer,Full Stack",Full Stack Engineer - Collaboration,Craft.co ,"Seattle, United States",Full-Time,"

About Craft

Craft is a supplier intelligence company helping organizations accelerate data-informed business decisions. Our unique, proprietary data platform tracks thousands of real-time signals across millions of companies globally, delivering best in class monitoring and insight into global supply chains, among other company cohorts. 

Our clients, including Fortune 100 companies, government and military agencies, SMEs, asset management groups, and others, use our technology for supply chain intelligence, market intelligence and related use cases, engaging in 5, 6 and 7-figure multi-year recurring revenue contracts. Through our modular, secure, customizable portal, our clients can monitor any company they are working with and drive critical actions in real-time.

We are a well-funded technology company with leading investors including Greycroft, Uncork, High Alpha, ServiceNow Ventures, Sam Palmisano, Freddy Kerrest, but are not your typical data or SaaS startup. Our CEO is a seasoned entrepreneur and Juilliard-trained cellist. The Craft team is globally distributed with headquarters in San Francisco and an office in London. We have team members across North America, Canada, and Europe. We are looking for innovative and driven people who are passionate about building delightful software to join our rapidly growing team!

A Note to Candidates 

We are an equal opportunity employer who values and encourages diversity, equity and belonging at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, caste, or disability status.

About the role
Craft is seeking a motivated and skilled Full-Stack Software Engineer, with experience building integrated, scalable, and robust SaaS applications and APIs. This person will work on our Collaboration Squad to build new features to help our users monitor, evaluate, and mitigate risk.

Craft gives engineers a lot of responsibility, which is matched by our investment in their growth and development. We are growing quickly, and the only limits to your future growth with Craft are your interests and abilities!
What Youll Do


Build well-written and well-tested frontend features using primarily React, JavaScriptTypeScript, GraphQL, Apollo, Jest, and Storybook

Write backend services using Node.js, Express, GraphQL, Apollo, and TypeORM
Use and maintain environments with technologies like AWS, Terraform, and Docker
Work in small feature teams with teammates across design, product, and data engineering to drive complex features from start to finish
Participate in SCRUM meetings and agile practice
Have unlimited opportunity for taking ownership of features and areas with increasing scope, and for technical and leadership growth
Provide thoughtful, constructive code reviews in an environment of mentorship
Advocate for modern engineering best practices, and use metrics to measure change
Be encouraged to learn more about how a SaaS company works beyond engineering, to form stronger connections across disciplines, which ultimately leads to designing and building best-in-class products and services
We value learning and growing together instead of knowledge of every specific technology

Who You Are

3 years of experience in JavaScript, React, Node.js, TypeScript, HTMLCSS
Experience in AWS, Terraform, IaC, and Hasura will be a great plus but not required
Working experience with GraphQL and Apollo

Experience working with databases like Postgres or MongoDB

Understanding of SSR
Experience configuring Webpack
Experience implementing complex software systems and services
Self-starter, independent, and likes to take initiative
Show curiosity through asking questions, digging into new technologies, and always trying to grow
Ideally located in Seattle, San Francisco, or Austin

What We Offer

Competitive Salary range starting at 160,000-180,000 

Equity at a well-funded, fast-growing startup

Unlimited Vacation time so you can take what you need, when you need it
Option to work 100 Remote or out of our San Francisco Office

99 Covered Health  Dental  Vision insurance for employees and dependents


12 weeks of fully paid leave for both birthing and non-birthing parents

401K through Human Interest with options to invest how you want it

200 Monthly WellnessLearning stipend Gym memberships, meals, snacks, books, classes, conferences, etc.

1,000 Workstation Allowance standing desk, chair, monitor, etc


Interview Process

We want you to have a great interviewing experience and see this as a conversation. To help you prepare, the outline typically but subject to change looks like


Recruiter 20 min - Non-technical phone call to discuss Craft, your background and answer questions

Technical Pre-Assessment - Short assessment testing technical skills and abilities

Hiring Manager 45 min - Non-technical video call to do a deeper dive into your background, the role and opportunity

Take Home Technical Assignment - Coding activity you will have the opportunity to complete. The take home assignment will be discussed with your interviewers during your technical interview. 

Technical 90 min - Video call covering data engineering topics and take home assignment. We dont ask Leetcode-style brain teaser problems.

Executive Director 30 min - Video call covering culture fit 

"
https://startup.jobs/full-stack-software-engineer-arrive-logistics-4402621,"Engineer,Full Stack,Developer",Full Stack Software Engineer,Arrive Logistics ,"Guadalajara, Mexico",Full-Time,"

Who We Are
As one of the fastest growing freight brokerage firms in the US, with over 2 billion USD in annual revenue, Arrive Logistics is expanding its Mexico truckload freight and cross-border transportation operations. Arrive Mexico already has 25 employees in Guadalajara, with plans to grow significantly year after year.  Were committed to providing employees with a meaningful work experience and have established an award-winning culture that supports personal and career development in a fun, casual and collaborative environment. Theres never been a more exciting time to get on board with our rapidly-growing cross-border team in Guadalajara, so read on to learn more and apply today!

Who We Want
This is an exciting opportunity to apply your skill set to an organization experiencing rapid growth and technological transformation! As a Full Stack Software Engineer, youll work closely with Product Managers, UX, and your engineering team to create solutions, develop stories, and execute them. If you possess strong technical skills, a passion for complexity, and a desire to make an impact, then we want to hear from you!
What Youll Do

Collaborate with your fellow engineers, Product, Data Science, and UX to solve problems and build impactful features for our users 
Develop across the entire stack of JavascriptPostgres to build RESTful APIs and the front-end components that consume them 
Learn, teach, and grow on a supportive team as you try new things and master the things youre already good at. 

Qualifications

English Fluency Required High B2-C1
NodeJS and one of the major frameworks 
RESTful API design  development 
SQL and relational database architecture 
UI development with modern libraries like React 
Unitintegration testing 
DevOps experience is a strong bonus 
3 years of relevant experience. 
 An absolute commitment to quality.
Proven proficiency in modern back-end development and makes well-reasoned design decisions. 
Strong understanding of web development fundamentals including HTML5, CSS, and JavaScript. 
Experience using React JavaScript library preferred. Otherwise, experience with other JavaScript frameworks and an understanding of their strengths and weaknesses. 
A commitment to test coverage as a core principle. 
Excellent communication skills, both written and verbal. 
Proven ability to work independently or collaboratively. 

The Perks of Working With Us

Get recognized through our employee rewards program.
Take advantage of our benefits including monthly grocery vouchers, vacation days and more.
Leave the suit and tie at home; our dress code is casual.
Eat for free on Mondays and Fridayslunch is on Arrive! 
Work in our new Guadalajara office located in Midtown WeWork Plaza 
Park your car for free on site!
Maximize your wellness with free counseling sessions through our Employee Assistance Program
Start your morning with complimentary coffee and tea
Get paid to work with your friends through our Referral Program!


Your Arrive Experience 
Our award-winning company culture is designed with you in mind. We are committed to supporting your personal and professional growth and making Arrive a place we all love to work. 

"
